timestamp,position,title,link
2025-07-04 00:55:10 UTC,1,Gaza aid contractor tells BBC he saw colleagues fire on hungry Palestinians,https://www.bbc.co.uk/news/articles/cnvmry71q5yo
2025-07-04 00:55:10 UTC,2,Death of Liverpool forward Jota leaves football world in shock,https://www.bbc.co.uk/sport/football/articles/crl05r070wro
2025-07-04 00:55:10 UTC,3,A year in power - BBC correspondents assess how Labour are doing,https://www.bbc.co.uk/news/articles/crenvyrnv33o
2025-07-04 00:55:10 UTC,4,The sale of illegal cigarettes signals a deeper problem with UK high streets,https://www.bbc.co.uk/news/articles/cy9097lwxg9o
2025-07-04 00:55:10 UTC,5,Murdered pregnant mum was 'lovely person' who cared for autistic brothers,https://www.bbc.co.uk/news/articles/c3w4nyvyne0o
2025-07-04 00:55:10 UTC,6,"Congress passes Trump's 'big, beautiful bill' cutting taxes and spending",https://www.bbc.co.uk/news/articles/cddz3n6vz0go
2025-07-04 00:55:10 UTC,7,Zarah Sultana says she is quitting Labour to start party with Corbyn,https://www.bbc.co.uk/news/articles/cwyel9kgdvdo
2025-07-04 00:55:10 UTC,8,"Bryson, McKay and O'Hara cleared of charges in Nama trial",https://www.bbc.co.uk/news/articles/cwyq5e559w4o
2025-07-04 00:55:10 UTC,9,Oasis 'sounding huge' as comeback tour launches,https://www.bbc.co.uk/news/articles/cz7l1x7x80ro
2025-07-04 00:55:10 UTC,10,"Home Office unaware if foreign workers leave after visas end, MPs say",https://www.bbc.co.uk/news/articles/cwykw93d393o
2025-07-04 02:43:03 UTC,1,Gaza aid contractor tells BBC he saw colleagues fire on hungry Palestinians,https://www.bbc.co.uk/news/articles/cnvmry71q5yo
2025-07-04 02:43:03 UTC,2,Death of Liverpool forward Jota leaves football world in shock,https://www.bbc.co.uk/sport/football/articles/crl05r070wro
2025-07-04 02:43:03 UTC,3,Tears as fans mourn Liverpool's Jota at Anfield,https://www.bbc.co.uk/news/articles/c1dnxwl3513o
2025-07-04 02:43:03 UTC,4,A year in power - BBC correspondents assess how Labour are doing,https://www.bbc.co.uk/news/articles/crenvyrnv33o
2025-07-04 02:43:03 UTC,5,Murdered pregnant mum was 'lovely person' who cared for autistic brothers,https://www.bbc.co.uk/news/articles/c3w4nyvyne0o
2025-07-04 02:43:03 UTC,6,"Diddy's reputation is tarnished, but could he find a way back?",https://www.bbc.co.uk/news/articles/cd0vdx41ddzo
2025-07-04 02:43:03 UTC,7,The sale of illegal cigarettes signals a deeper problem with UK high streets,https://www.bbc.co.uk/news/articles/cy9097lwxg9o
2025-07-04 02:43:03 UTC,8,"Bryson, McKay and O'Hara cleared of charges in Nama trial",https://www.bbc.co.uk/news/articles/cwyq5e559w4o
2025-07-04 02:43:03 UTC,9,Oasis 'sounding huge' as comeback tour launches,https://www.bbc.co.uk/news/articles/cz7l1x7x80ro
2025-07-04 02:43:03 UTC,10,Zarah Sultana says she is quitting Labour to start party with Corbyn,https://www.bbc.co.uk/news/articles/cwyel9kgdvdo
