timestamp,rank,title,link
2025-10-20 00:55:31 UTC,1,Two dead after cargo plane skids off Hong Kong runway into sea,https://www.bbc.co.uk/news/articles/c5y0eeqz732o
2025-10-20 00:55:31 UTC,2,"Giuffre thought she might 'die a sex slave' at hands of Epstein and his circle, memoir reveals",https://www.bbc.co.uk/news/articles/c1e3leqx89zo
2025-10-20 00:55:31 UTC,3,Everything we know about the Louvre jewellery heist,https://www.bbc.co.uk/news/articles/cg7nrlkg0zxo
2025-10-20 00:55:31 UTC,4,New V-level courses to be brought in for students after GCSEs,https://www.bbc.co.uk/news/articles/clyzjp5n5kro
2025-10-20 00:55:31 UTC,5,Tel Aviv derby called off by police after 'violent riots',https://www.bbc.co.uk/sport/football/articles/cgr4n07509wo
2025-10-20 00:55:31 UTC,6,Kaye Adams taken off BBC radio show after conduct complaint,https://www.bbc.co.uk/news/articles/cwyp84lerxlo
2025-10-20 00:55:31 UTC,7,"After 'No Kings' protests, where does Democratic resistance go next?",https://www.bbc.co.uk/news/articles/cj3zemk2j4ro
2025-10-20 00:55:31 UTC,8,Green Party leader defends wealth tax proposals,https://www.bbc.co.uk/news/articles/cly2nyz3ed2o
2025-10-20 00:55:31 UTC,9,From Hollywood to horticulture: Cate Blanchett on a mission to save seeds,https://www.bbc.co.uk/news/articles/cwy7ekl4yl8o
2025-10-20 00:55:31 UTC,10,World of cricket's farewell to umpire Dickie Bird,https://www.bbc.co.uk/news/articles/c7816gyny22o
2025-10-20 02:29:21 UTC,1,'Andy sweats over police probe' and 'ceasefire in peril',https://www.bbc.co.uk/news/articles/cm2e1lzme51o
2025-10-20 02:29:21 UTC,2,"Giuffre thought she might 'die a sex slave' at hands of Epstein and his circle, memoir reveals",https://www.bbc.co.uk/news/articles/c1e3leqx89zo
2025-10-20 02:29:21 UTC,3,The two words you need to help you push back at work,https://www.bbc.co.uk/news/articles/cn09eklpe24o
2025-10-20 02:29:21 UTC,4,New V-level courses to be brought in for students after GCSEs,https://www.bbc.co.uk/news/articles/clyzjp5n5kro
2025-10-20 02:29:21 UTC,5,Everything we know about the Louvre jewellery heist,https://www.bbc.co.uk/news/articles/cg7nrlkg0zxo
2025-10-20 02:29:21 UTC,6,Tel Aviv derby called off by police after 'violent riots',https://www.bbc.co.uk/sport/football/articles/cgr4n07509wo
