timestamp,rank,title,link
2025-12-30 00:57:38 UTC,1,Idris Elba knighted as Sarina Wiegman and Lionesses lead New Year Honours,https://www.bbc.co.uk/news/articles/crrkgzy52keo
2025-12-30 00:57:38 UTC,2,Anthony Joshua injured in Nigeria car crash that killed two team members,https://www.bbc.co.uk/news/articles/c8989e1wnj2o
2025-12-30 00:57:38 UTC,3,Claudia Winkleman to host new chat show on BBC One,https://www.bbc.co.uk/news/articles/c17x75jdj1vo
2025-12-30 00:57:38 UTC,4,Ukraine denies drone attack on Putin's residence,https://www.bbc.co.uk/news/articles/c4g4g5lgngvo
2025-12-30 00:57:38 UTC,5,Beyonc̩ declared a billionaire by Forbes,https://www.bbc.co.uk/news/articles/cn09091zw34o
2025-12-30 00:57:38 UTC,6,K-pop band NewJeans breaks up after bitter feud with record label,https://www.bbc.co.uk/news/articles/cdxwxqrde29o
2025-12-30 00:57:38 UTC,7,Mother and two children die in Boxing Day blaze,https://www.bbc.co.uk/news/articles/c0mpmw42jx4o
2025-12-30 00:57:38 UTC,8,Torvill & Dean and Wiegman recognised in New Year Honours,https://www.bbc.co.uk/sport/articles/cy0p75qn0qqo
2025-12-30 00:57:38 UTC,9,Music in 2026: Who's releasing new albums and will Oasis play Knebworth?,https://www.bbc.co.uk/news/articles/cz68944djpqo
2025-12-30 00:57:38 UTC,10,2026 will have some of the best TV in years - here are the highlights,https://www.bbc.co.uk/news/articles/c9qedx5wj45o
2025-12-30 02:53:01 UTC,1,Idris Elba knighted as Sarina Wiegman and Lionesses lead New Year Honours,https://www.bbc.co.uk/news/articles/crrkgzy52keo
2025-12-30 02:53:01 UTC,2,Anthony Joshua injured in Nigeria car crash that killed two team members,https://www.bbc.co.uk/news/articles/c8989e1wnj2o
2025-12-30 02:53:01 UTC,3,Cabinet Office withdraws Andrew papers after 'error',https://www.bbc.co.uk/news/articles/c20k060zy8eo
2025-12-30 02:53:01 UTC,4,"Russia's losses in Ukraine rise faster than ever, as US pushes for peace deal",https://www.bbc.co.uk/news/articles/c62n922dnw7o
2025-12-30 02:53:01 UTC,5,Anthony Joshua in 'horror crash' and honours for 'pride of England',https://www.bbc.co.uk/news/articles/c8dyd0n0982o
2025-12-30 02:53:01 UTC,6,"Great white sharks face extinction in Mediterranean, say researchers",https://www.bbc.co.uk/news/articles/c9qe9wvq534o
2025-12-30 02:53:01 UTC,7,Ukraine denies drone attack on Putin's residence,https://www.bbc.co.uk/news/articles/c4g4g5lgngvo
2025-12-30 02:53:01 UTC,8,"Alpacas, buses and pints: Five laws you may have missed in 2025",https://www.bbc.co.uk/news/articles/c0mpx8wx1vvo
2025-12-30 02:53:01 UTC,9,K-pop band NewJeans breaks up after bitter feud with record label,https://www.bbc.co.uk/news/articles/cdxwxqrde29o
2025-12-30 02:53:01 UTC,10,Music in 2026: Who's releasing new albums and will Oasis play Knebworth?,https://www.bbc.co.uk/news/articles/cz68944djpqo
2025-12-30 03:57:04 UTC,1,Idris Elba knighted as Sarina Wiegman and Lionesses lead New Year Honours,https://www.bbc.co.uk/news/articles/crrkgzy52keo
2025-12-30 03:57:04 UTC,2,Cabinet Office withdraws Andrew papers after 'error',https://www.bbc.co.uk/news/articles/c20k060zy8eo
2025-12-30 03:57:04 UTC,3,Anthony Joshua injured in Nigeria car crash that killed two team members,https://www.bbc.co.uk/news/articles/c8989e1wnj2o
2025-12-30 03:57:04 UTC,4,"Russia's losses in Ukraine rise faster than ever, as US pushes for peace deal",https://www.bbc.co.uk/news/articles/c62n922dnw7o
2025-12-30 03:57:04 UTC,5,Anthony Joshua in 'horror crash' and honours for 'pride of England',https://www.bbc.co.uk/news/articles/c8dyd0n0982o
2025-12-30 03:57:04 UTC,6,"Great white sharks face extinction in Mediterranean, say researchers",https://www.bbc.co.uk/news/articles/c9qe9wvq534o
2025-12-30 03:57:04 UTC,7,"Alpacas, buses and pints: Five laws you may have missed in 2025",https://www.bbc.co.uk/news/articles/c0mpx8wx1vvo
2025-12-30 03:57:04 UTC,8,Ukraine denies drone attack on Putin's residence,https://www.bbc.co.uk/news/articles/c4g4g5lgngvo
2025-12-30 03:57:04 UTC,9,Do saunas really boost your health?,https://www.bbc.co.uk/news/articles/c5yj3g0p26ro
2025-12-30 03:57:04 UTC,10,Torvill & Dean and Wiegman recognised in New Year Honours,https://www.bbc.co.uk/sport/articles/cy0p75qn0qqo
2025-12-30 04:34:56 UTC,1,Idris Elba knighted as Sarina Wiegman and Lionesses lead New Year Honours,https://www.bbc.co.uk/news/articles/crrkgzy52keo
2025-12-30 04:34:56 UTC,2,Cabinet Office withdraws Andrew papers after 'error',https://www.bbc.co.uk/news/articles/c20k060zy8eo
2025-12-30 04:34:56 UTC,3,Anthony Joshua injured in Nigeria car crash that killed two team members,https://www.bbc.co.uk/news/articles/c8989e1wnj2o
2025-12-30 04:34:56 UTC,4,"Russia's losses in Ukraine rise faster than ever, as US pushes for peace deal",https://www.bbc.co.uk/news/articles/c62n922dnw7o
2025-12-30 04:34:56 UTC,5,Anthony Joshua in 'horror crash' and honours for 'pride of England',https://www.bbc.co.uk/news/articles/c8dyd0n0982o
2025-12-30 04:34:56 UTC,6,"Alpacas, buses and pints: Five laws you may have missed in 2025",https://www.bbc.co.uk/news/articles/c0mpx8wx1vvo
2025-12-30 04:34:56 UTC,7,"Great white sharks face extinction in Mediterranean, say researchers",https://www.bbc.co.uk/news/articles/c9qe9wvq534o
