timestamp,rank,title,link
2026-04-30 01:58:14 UTC,1,"Stephen Fry sues tech conference for up to Â£100,000 after falling off stage",https://www.bbc.co.uk/news/articles/cvgzr2yy6vro
2026-04-30 01:58:14 UTC,2,'Terror on our streets' and 'UK antisemitism out of control',https://www.bbc.co.uk/news/articles/cpwp5xv2kg1o
2026-04-30 01:58:14 UTC,3,Police declare terrorist incident after two Jewish men stabbed in London,https://www.bbc.co.uk/news/articles/clypz81pg9go
2026-04-30 01:58:14 UTC,4,Hereditary peers' last hurrah as 700-year-old system abolished,https://www.bbc.co.uk/news/articles/ckgp5j5gpplo
2026-04-30 01:58:14 UTC,5,King and Queen lay flowers at 9/11 Memorial in New York,https://www.bbc.co.uk/news/articles/cd7pxnv4j7ro
2026-04-30 01:58:14 UTC,6,The city caught in the middle of the big energy shift debate,https://www.bbc.co.uk/news/articles/c1k239p409po
2026-04-30 01:58:14 UTC,7,New images show suspect taking selfies before Washington press dinner shooting,https://www.bbc.co.uk/news/articles/cm2p99n35z4o
2026-04-30 01:58:14 UTC,8,Smiles and wonder: How the US reacted to King Charles,https://www.bbc.co.uk/news/articles/ce8pd1kr387o
2026-04-30 01:58:14 UTC,9,Comey surrenders over charge of threatening Trump's life in Instagram post,https://www.bbc.co.uk/news/articles/c70vzj1nrddo
2026-04-30 01:58:14 UTC,10,Women can wait years for an endometriosis diagnosis. New tech could change that,https://www.bbc.co.uk/news/articles/clyplwvgxjvo
2026-04-30 05:28:20 UTC,1,'We will kill you and burn your house': Council staff under attack from High Street gangs,https://www.bbc.co.uk/news/articles/cdxplq92rx1o
2026-04-30 05:28:20 UTC,2,'Terror on our streets' and 'UK antisemitism out of control',https://www.bbc.co.uk/news/articles/cpwp5xv2kg1o
2026-04-30 05:28:20 UTC,3,Have the royals got their mojo back from US visit?,https://www.bbc.co.uk/news/articles/cqxpr404053o
2026-04-30 05:28:20 UTC,4,Oil jumps to highest price since 2022 after report Trump to be briefed on new Iran options,https://www.bbc.co.uk/news/articles/cx21m88rd14o
2026-04-30 05:28:20 UTC,5,The city caught in the middle of the big energy shift debate,https://www.bbc.co.uk/news/articles/c1k239p409po
2026-04-30 05:28:20 UTC,6,Hereditary peers' last hurrah as 700-year-old system abolished,https://www.bbc.co.uk/news/articles/ckgp5j5gpplo
2026-04-30 05:28:20 UTC,7,Smiles and wonder: How the US reacted to King Charles,https://www.bbc.co.uk/news/articles/ce8pd1kr387o
2026-04-30 05:28:20 UTC,8,Women can wait years for an endometriosis diagnosis. New tech could change that,https://www.bbc.co.uk/news/articles/clyplwvgxjvo
2026-04-30 05:28:20 UTC,9,Comey surrenders over charge of threatening Trump's life in Instagram post,https://www.bbc.co.uk/news/articles/c70vzj1nrddo
2026-04-30 05:28:20 UTC,10,A son overlooked and a jailed tycoon: Inside Samsung's succession drama,https://www.bbc.co.uk/news/articles/c9d313g91g4o
2026-04-30 08:03:07 UTC,1,'We will kill you and burn your house': Council staff under attack from High Street gangs,https://www.bbc.co.uk/news/articles/cdxplq92rx1o
2026-04-30 08:03:07 UTC,2,Have the royals got their mojo back from US visit?,https://www.bbc.co.uk/news/articles/cqxpr404053o
2026-04-30 08:03:07 UTC,3,Video that police denied existed shows woman pinned down,https://www.bbc.co.uk/news/articles/c5yxley0pp5o
2026-04-30 08:03:07 UTC,4,Oil jumps to highest price since 2022 after report Trump to be briefed on new Iran options,https://www.bbc.co.uk/news/articles/cx21m88rd14o
2026-04-30 08:03:07 UTC,5,'Terror on our streets' and 'UK antisemitism out of control',https://www.bbc.co.uk/news/articles/cpwp5xv2kg1o
2026-04-30 08:03:07 UTC,6,The city caught in the middle of the big energy shift debate,https://www.bbc.co.uk/news/articles/c1k239p409po
2026-04-30 08:03:07 UTC,7,Smiles and wonder: How the US reacted to King Charles,https://www.bbc.co.uk/news/articles/ce8pd1kr387o
2026-04-30 08:03:07 UTC,8,Women can wait years for an endometriosis diagnosis. New tech could change that,https://www.bbc.co.uk/news/articles/clyplwvgxjvo
2026-04-30 08:03:07 UTC,9,Hereditary peers' last hurrah as 700-year-old system abolished,https://www.bbc.co.uk/news/articles/ckgp5j5gpplo
2026-04-30 08:03:07 UTC,10,Legal experts sceptical of DoJ case against Comey over seashell post,https://www.bbc.co.uk/news/articles/clyp70l1egeo
2026-04-30 10:45:19 UTC,1,Statue with Banksy's signature appears in London,https://www.bbc.co.uk/news/articles/c5y9wlnwl85o
2026-04-30 10:45:19 UTC,2,'We will kill you and burn your house': Council staff under attack from High Street gangs,https://www.bbc.co.uk/news/articles/cdxplq92rx1o
2026-04-30 10:45:19 UTC,3,Oil price hits highest since 2022 after report Trump to be briefed on new Iran options,https://www.bbc.co.uk/news/articles/cx21m88rd14o
2026-04-30 10:45:19 UTC,4,Have the royals got their mojo back from US visit?,https://www.bbc.co.uk/news/articles/cqxpr404053o
2026-04-30 10:45:19 UTC,5,Video that police denied existed shows woman pinned down,https://www.bbc.co.uk/news/articles/c5yxley0pp5o
2026-04-30 10:45:19 UTC,6,Smiles and wonder: How the US reacted to King Charles,https://www.bbc.co.uk/news/articles/ce8pd1kr387o
2026-04-30 10:45:19 UTC,7,The city caught in the middle of the big energy shift debate,https://www.bbc.co.uk/news/articles/c1k239p409po
