timestamp,rank,title,link
2025-07-17 00:58:33 UTC,1,'It's just better!' Trump says Coca-Cola to change key US ingredient,https://www.bbc.co.uk/news/articles/czxe59zl8qzo
2025-07-17 00:58:33 UTC,2,Babies made using three people's DNA are born free of hereditary disease,https://www.bbc.co.uk/news/articles/cn8179z199vo
2025-07-17 00:58:33 UTC,3,'Afghan's Â£1bn blunder' and four MPs 'lose Labour whip',https://www.bbc.co.uk/news/articles/c5ykzwn3w1yo
2025-07-17 00:58:33 UTC,4,Labour suspends four MPs after welfare cuts rebellion,https://www.bbc.co.uk/news/articles/c5y7zqdwzqyo
2025-07-17 00:58:33 UTC,5,Co-op boss confirms all 6.5m members had data stolen,https://www.bbc.co.uk/news/articles/cql0ple066po
2025-07-17 00:58:33 UTC,6,Flat owners planning legal claim over 'secret' insurance charges,https://www.bbc.co.uk/news/articles/cj6100zdnlyo
2025-07-17 00:58:33 UTC,7,MoD offered to speed up resettlement case of Afghan who posted data breach names on Facebook,https://www.bbc.co.uk/news/articles/c0rvyqd7wq2o
2025-07-17 00:58:33 UTC,8,"Most photographed street 'wrecked' by vandals, say shopkeepers",https://www.bbc.co.uk/news/articles/cpqn35zr5ylo
2025-07-17 00:58:33 UTC,9,Emma Watson banned from driving for speeding,https://www.bbc.co.uk/news/articles/cly10x7pjplo
2025-07-17 00:58:33 UTC,10,US says 'specific steps' agreed to end Syria violence after Israeli strikes hit Damascus,https://www.bbc.co.uk/news/articles/cp90l77187zo
2025-07-17 02:54:43 UTC,1,"Busiest UK airports raise kiss-and-fly fees, says RAC",https://www.bbc.co.uk/news/articles/cwyg0ly2ld8o
2025-07-17 02:54:43 UTC,2,'It's just better!' Trump says Coca-Cola to change key US ingredient,https://www.bbc.co.uk/news/articles/czxe59zl8qzo
2025-07-17 02:54:43 UTC,3,'Afghan's Â£1bn blunder' and four MPs 'lose Labour whip',https://www.bbc.co.uk/news/articles/c5ykzwn3w1yo
2025-07-17 02:54:43 UTC,4,New photo to mark Queen Camilla's 78th birthday,https://www.bbc.co.uk/news/articles/cdezjjkzy52o
2025-07-17 02:54:43 UTC,5,Babies made using three people's DNA are born free of hereditary disease,https://www.bbc.co.uk/news/articles/cn8179z199vo
2025-07-17 02:54:43 UTC,6,Labour suspends four MPs after welfare cuts rebellion,https://www.bbc.co.uk/news/articles/c5y7zqdwzqyo
2025-07-17 02:54:43 UTC,7,MoD offered to speed up resettlement case of Afghan who posted data breach names on Facebook,https://www.bbc.co.uk/news/articles/c0rvyqd7wq2o
2025-07-17 02:54:43 UTC,8,Flat owners planning legal claim over 'secret' insurance charges,https://www.bbc.co.uk/news/articles/cj6100zdnlyo
2025-07-17 02:54:43 UTC,9,US says 'specific steps' agreed to end Syria violence after Israeli strikes hit Damascus,https://www.bbc.co.uk/news/articles/cp90l77187zo
2025-07-17 02:54:43 UTC,10,"Cost of summer holiday clubs rises to Â£1,076 a child",https://www.bbc.co.uk/news/articles/cx231jx70evo
2025-07-17 03:53:45 UTC,1,"Busiest UK airports raise kiss-and-fly fees, says RAC",https://www.bbc.co.uk/news/articles/cwyg0ly2ld8o
2025-07-17 03:53:45 UTC,2,'It's just better!' Trump says Coca-Cola to change key US ingredient,https://www.bbc.co.uk/news/articles/czxe59zl8qzo
2025-07-17 03:53:45 UTC,3,'Afghan's Â£1bn blunder' and four MPs 'lose Labour whip',https://www.bbc.co.uk/news/articles/c5ykzwn3w1yo
2025-07-17 03:53:45 UTC,4,New photo to mark Queen Camilla's 78th birthday,https://www.bbc.co.uk/news/articles/cdezjjkzy52o
2025-07-17 03:53:45 UTC,5,Babies made using three people's DNA are born free of hereditary disease,https://www.bbc.co.uk/news/articles/cn8179z199vo
2025-07-17 03:53:45 UTC,6,Labour suspends four MPs after welfare cuts rebellion,https://www.bbc.co.uk/news/articles/c5y7zqdwzqyo
2025-07-17 03:53:45 UTC,7,Flat owners planning legal claim over 'secret' insurance charges,https://www.bbc.co.uk/news/articles/cj6100zdnlyo
2025-07-17 03:53:45 UTC,8,MoD offered to speed up resettlement case of Afghan who posted data breach names on Facebook,https://www.bbc.co.uk/news/articles/c0rvyqd7wq2o
